0,LluviaDiariaSantaFe,2,LluviaDiariaCordoba,0.06811018842524823,1.8603655928600776e-05
0,LluviaDiariaSantaFe,3,CotizacionDolar,0.25095420308820826,1.0511313628416434e-57
0,LluviaDiariaSantaFe,4,PrecioPromedioDiarioSojaUSD,0.013148949708166434,0.40906240356551693
0,LluviaDiariaSantaFe,5,SuperficieSembradaSojaSantaFe,0.012454000682448417,0.4342677572078866
0,LluviaDiariaSantaFe,6,SuperficieSembradaSojaBuenosAires,-0.00657754350270036,0.6796420464099009
0,LluviaDiariaSantaFe,7,SuperficieSembradaSojaCordoba,0.00832355474831486,0.6012712971848531
0,LluviaDiariaSantaFe,8,SuperficieCosechadaSojaSantaFe,0.019148806961207812,0.22924789646195812
0,LluviaDiariaSantaFe,9,SuperficieCosechadaSojaBuenosAires,-0.010219246072514033,0.5211361873882108
0,LluviaDiariaSantaFe,10,SuperficieCosechadaSojaCordoba,0.012183800728891856,0.444304859612793
0,LluviaDiariaSantaFe,11,ProduccionSojaSantaFe,0.019163625293295676,0.22888768654298952
0,LluviaDiariaSantaFe,12,ProduccionSojaBuenosAires,0.025156515754890384,0.11419611343009295
0,LluviaDiariaSantaFe,13,ProduccionSojaCordoba,0.02120585703038774,0.18303033174119307
0,LluviaDiariaSantaFe,14,RendimientoSojaSantaFe,0.001379007180731766,0.9310085459031213
0,LluviaDiariaSantaFe,15,RendimientoSojaBuenosAires,-0.010474727054835998,0.5107722344709547
0,LluviaDiariaSantaFe,16,RendimientoSojaCordoba,-0.0028819489445724112,0.8564201112548727
0,LluviaDiariaSantaFe,17,PromedioIncendiosMensualesSantaFe,0.00015114148707666986,0.99242909137029
0,LluviaDiariaSantaFe,18,PromedioIncendiosMensualesBuenosAires,-0.007235509657508009,0.6496408876044447
0,LluviaDiariaSantaFe,19,PromedioIncendioMensualesCordoba,-0.01470646379117903,0.3558290962072779
0,LluviaDiariaSantaFe,20,VariacionSojaDiaAnterior,0.003799287280948074,0.8114736875441483
0,LluviaDiariaSantaFe,21,VariacionSojaTresDia,0.015486088693267145,0.33090325583160607
0,LluviaDiariaSantaFe,22,VariacionSojaSieteDias,0.010387232733834892,0.5143094034298914
0,LluviaDiariaSantaFe,23,LluviaAcumuladaSieteDiasSantaFe,-0.002513276418955813,0.8746245024082555
0,LluviaDiariaSantaFe,24,LluviaDiariaAcumuladaSieteDiasBuenosAires,0.1355094419254832,1.2641958310012487e-17
0,LluviaDiariaSantaFe,25,LluviaDiariaAcumuladaSieteDiasCordoba,0.16667331966391635,5.785623143818958e-26
0,LluviaDiariaSantaFe,26,LluviaDiariaAcumuladaSieteDiasSantaFe,nan,1.0
0,LluviaDiariaSantaFe,27,LluviaDiariaAcumuladaSieteDiasBuenosAires.1,0.1355094419254832,1.2641958310012487e-17
0,LluviaDiariaSantaFe,28,LluviaDiariaAcumuladaSieteDiasCordoba.1,0.16667331966391635,5.785623143818958e-26
0,LluviaDiariaSantaFe,29,LluviaDiariaAcumuladaTreintaDiasSantaFe,nan,1.0
0,LluviaDiariaSantaFe,30,LluviaDiariaAcumuladaTreintaDiasBuenosAires,0.146041072100137,3.023561568640887e-20
0,LluviaDiariaSantaFe,31,LluviaDiariaAcumuladaTreintaDiasCordoba,0.1575175917926613,2.4878133001715917e-23
0,LluviaDiariaSantaFe,32,LluviaDiariaAcumuladaCuarentaCincoDiasSantaFe,nan,1.0
0,LluviaDiariaSantaFe,33,LluviaDiariaAcumuladaCuarentaCincoDiasBuenosAires,0.1396245895304817,1.262636555488e-18
0,LluviaDiariaSantaFe,34,LluviaDiariaAcumuladaCuarentaCincoDiasCordoba,0.16153519550365725,1.816323755737443e-24
0,LluviaDiariaSantaFe,35,LluviaDiariaAcumuladaSesentaDiasSantaFe,nan,1.0
0,LluviaDiariaSantaFe,36,LluviaDiariaAcumuladaSesentaDiasBuenosAires,0.1327411931304698,5.725789672577764e-17
0,LluviaDiariaSantaFe,37,LluviaDiariaAcumuladaSesentaDiasCordoba,0.1516350068520918,1.0159212282420228e-21
0,LluviaDiariaSantaFe,38,PrecioPromedioTreintaDiasSoja,nan,1.0
0,LluviaDiariaSantaFe,39,PrecioPromedioSesentaDiasSoja,0.02066514184557597,0.19445081558310012
0,LluviaDiariaSantaFe,40,PrecioPromedioNoventaDiasSoja,0.029875928498486033,0.060645616534925714
0,LluviaDiariaSantaFe,41,PrecioRealDiaSiguiente,0.035313517091912466,0.026573756451505795
1,LluviaDiariaBuenosAires,3,CotizacionDolar,0.0632999864128668,6.948296019042516e-05
1,LluviaDiariaBuenosAires,4,PrecioPromedioDiarioSojaUSD,0.1302862133951079,2.129062078225762e-16
1,LluviaDiariaBuenosAires,5,SuperficieSembradaSojaSantaFe,0.13127613418888187,1.2574651416630444e-16
1,LluviaDiariaBuenosAires,6,SuperficieSembradaSojaBuenosAires,-0.06137024733563381,0.0001150017247145025
1,LluviaDiariaBuenosAires,7,SuperficieSembradaSojaCordoba,0.11253977605347601,1.3613532412253534e-12
1,LluviaDiariaBuenosAires,8,SuperficieCosechadaSojaSantaFe,0.14430248458189393,8.452785236928642e-20
1,LluviaDiariaBuenosAires,9,SuperficieCosechadaSojaBuenosAires,-0.08829481254142504,2.7901550518291552e-08
1,LluviaDiariaBuenosAires,10,SuperficieCosechadaSojaCordoba,0.11044339493672838,3.5238014348489007e-12
1,LluviaDiariaBuenosAires,11,ProduccionSojaSantaFe,0.14227454992363422,2.759947505071311e-19
1,LluviaDiariaBuenosAires,12,ProduccionSojaBuenosAires,0.04971109024838882,0.001791023557802902
1,LluviaDiariaBuenosAires,13,ProduccionSojaCordoba,0.16317368295150803,6.125554297426621e-25
1,LluviaDiariaBuenosAires,14,RendimientoSojaSantaFe,-0.03890106067128841,0.014558211644475903
1,LluviaDiariaBuenosAires,15,RendimientoSojaBuenosAires,0.015748079273936066,0.3227868179386655
1,LluviaDiariaBuenosAires,16,RendimientoSojaCordoba,0.00516393867982931,0.7457856452323077
1,LluviaDiariaBuenosAires,17,PromedioIncendiosMensualesSantaFe,-0.004626019013422208,0.7714877921252914
1,LluviaDiariaBuenosAires,18,PromedioIncendiosMensualesBuenosAires,0.029135408122018546,0.06731738860758138
1,LluviaDiariaBuenosAires,19,PromedioIncendioMensualesCordoba,-0.10239033116888169,1.1548641852467666e-10
1,LluviaDiariaBuenosAires,20,VariacionSojaDiaAnterior,-0.08144776543178142,3.024513142768837e-07
